id,title,track,status,keywords,author,rating,confidence,correctness,technical_novelty,empirical_novelty,presentation,rating_avg,confidence_avg,correctness_avg,technical_novelty_avg,empirical_novelty_avg,presentation_avg,corr_rating_confidence,corr_rating_correctness,site,proceeding,pdf,openreview,poster,slides,video,title_site
IyAHCbMq3a,A Unified Approach to Count-Based Weakly Supervised Learning,main,Poster,weakly supervised learning;constraint;label proportion;learning from positive and unlabeled data;multiple instance learning,"Vinay Shukla, Zhe Zeng, Kareem Ahmed, Guy Van den Broeck",5;5;6;7;7,4;4;3;4;3,3;3;3;3;4,2;2;3;3;4,,3;3;3;3;4,6.0,3.6,3.2,2.8,0,3.2,-0.45643546458763845,0.5590169943749475,https://nips.cc/virtual/2023/poster/72088,https://proceedings.neurips.cc/paper_files/paper/2023/hash/79a0c8e7ae8e403e39341ea6b0ba4c21-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/79a0c8e7ae8e403e39341ea6b0ba4c21-Paper-Conference.pdf,https://openreview.net/forum?id=IyAHCbMq3a,,https://nips.cc/virtual/2023/poster/72088,https://nips.cc/virtual/2023/poster/72088,
IyTArtpuCK,Assumption violations in causal discovery and the robustness of score matching,main,Poster,Causal discovery; empirical study; robust inference; benchmark,"Francesco Montagna, Atalanti Mastakouri, Elias Eulig, Nicoletta Noceti, Lorenzo Rosasco, Dominik Janzing, Bryon Aragam, Francesco Locatello",3;6;8,4;4;4,2;3;3,2;3;3,,3;3;4,5.666666666666667,4.0,2.6666666666666665,2.6666666666666665,0,3.3333333333333335,0.0,0.9176629354822472,https://nips.cc/virtual/2023/poster/72087,https://proceedings.neurips.cc/paper_files/paper/2023/hash/93ed74938a54a73b5e4c52bbaf42ca8e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/93ed74938a54a73b5e4c52bbaf42ca8e-Paper-Conference.pdf,https://openreview.net/forum?id=IyTArtpuCK,,https://nips.cc/virtual/2023/poster/72087,https://nips.cc/virtual/2023/poster/72087,
IyWpP2e0bF,Block Coordinate Plug-and-Play Methods for Blind Inverse Problems,main,Poster,inverse problems;plug-and-play priors;computational imaging;nonconvex optimization,"Weijie Gan, shirin shoushtari, Yuyang Hu, Jiaming Liu, Hongyu An, Ulugbek Kamilov",4;6;7;7,4;4;3;5,3;3;3;4,2;3;3;4,,2;3;3;4,6.0,4.0,3.25,3.0,0,3.0,0.0,0.4714045207910316,https://nips.cc/virtual/2023/poster/72086,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f810c2ba07bae78dfe9d25c5d40c5536-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f810c2ba07bae78dfe9d25c5d40c5536-Paper-Conference.pdf,https://openreview.net/forum?id=IyWpP2e0bF,,https://nips.cc/virtual/2023/poster/72086,https://nips.cc/virtual/2023/poster/72086,
IyYyKov0Aj,Conditional Adapters: Parameter-efficient Transfer Learning with Fast Inference,main,Poster,conditional computation;inference efficiency;parameter efficiency;large models,"Tao Lei, Junwen Bai, Siddhartha Brahma, Joshua Ainslie, Kenton Lee, Yanqi Zhou, Nan Du, Vincent Zhao, Yuexin Wu, Bo Li, Yu Zhang, Ming-Wei Chang",5;5;5;8,3;4;3;4,3;3;3;3,3;2;3;4,,2;3;3;4,5.75,3.5,3.0,3.0,0,3.0,0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/72085,https://proceedings.neurips.cc/paper_files/paper/2023/hash/19d7204af519eae9993f7f72377a0ec0-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/19d7204af519eae9993f7f72377a0ec0-Paper-Conference.pdf,https://openreview.net/forum?id=IyYyKov0Aj,/media/PosterPDFs/NeurIPS%202023/72085.png?t=1699592425.8037589,https://nips.cc/virtual/2023/poster/72085,https://nips.cc/virtual/2023/poster/72085,
IzlRh5qwmG,"Swap Agnostic Learning, or Characterizing Omniprediction via Multicalibration",main,Poster,Agnostic Learning;Omniprediction;Multicalibration,"Parikshit Gopalan, Michael Kim, Omer Reingold",5;5;7;7;8;8,2;2;4;4;4;3,3;2;4;4;4;3,3;2;3;3;3;3,,2;3;3;4;4;3,6.666666666666667,3.1666666666666665,3.3333333333333335,2.8333333333333335,0,3.1666666666666665,0.7940666671767443,0.6573757351339165,https://nips.cc/virtual/2023/poster/72084,https://proceedings.neurips.cc/paper_files/paper/2023/hash/7d693203215325902ff9dbdd067a50ac-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/7d693203215325902ff9dbdd067a50ac-Paper-Conference.pdf,https://openreview.net/forum?id=IzlRh5qwmG,/media/PosterPDFs/NeurIPS%202023/72084.png?t=1701447510.8928378,https://nips.cc/virtual/2023/poster/72084,https://nips.cc/virtual/2023/poster/72084,
Izt7rDD7jN,Smoothed Online Learning for Prediction in Piecewise Affine Systems,main,Spotlight,Smoothed Online Learning;Piecewise Affine Prediction;Learning Dynamics,"Adam Block, Max Simchowitz, Russ Tedrake",4;7;8;8,2;4;3;3,2;3;4;4,2;3;4;4,,1;3;3;3,6.75,3.0,3.25,3.25,0,2.5,0.6469966392206306,0.9655810287305759,https://nips.cc/virtual/2023/poster/72083,https://proceedings.neurips.cc/paper_files/paper/2023/hash/82096f4f6f897529ecd3eabea603e9cc-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/82096f4f6f897529ecd3eabea603e9cc-Paper-Conference.pdf,https://openreview.net/forum?id=Izt7rDD7jN,/media/PosterPDFs/NeurIPS%202023/72083.png?t=1701382372.1804664,https://nips.cc/virtual/2023/poster/72083,https://nips.cc/virtual/2023/poster/72083,
J0Pvvxspmz,SUBP: Soft Uniform Block Pruning for 1$\times$N Sparse CNNs Multithreading Acceleration,main,Poster,Soft Uniform Block Pruning;Block Angular Redundancy;Hardware Acceleration,"JINGYANG XIANG, Siqi Li, Jun Chen, Guang Dai, Shipeng Bai, Yukai Ma, Yong Liu",3;5;6;6,5;5;5;4,2;3;3;3,1;3;3;3,,1;3;3;2,5.0,4.75,2.75,2.5,0,2.25,-0.4714045207910316,0.9428090415820632,https://nips.cc/virtual/2023/poster/72082,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a36c3dbe676fa8445715a31a90c66ab3-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a36c3dbe676fa8445715a31a90c66ab3-Paper-Conference.pdf,https://openreview.net/forum?id=J0Pvvxspmz,/media/PosterPDFs/NeurIPS%202023/72082.png?t=1699239001.6394668,https://nips.cc/virtual/2023/poster/72082,https://nips.cc/virtual/2023/poster/72082,
J0RD92Tmfc,A graphon-signal analysis of graph neural networks,main,Poster,graph neural network;graphon;generalization;stability;sampling;Szemerédi regularity lemma,Ron Levie,5;6;7;7,3;2;3;2,3;3;3;3,3;3;3;3,,2;3;2;3,6.25,2.5,3.0,3.0,0,2.5,-0.30151134457776363,0.0,https://nips.cc/virtual/2023/poster/72081,https://proceedings.neurips.cc/paper_files/paper/2023/hash/cb7943be26bb34f036c7e4068c490903-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/cb7943be26bb34f036c7e4068c490903-Paper-Conference.pdf,https://openreview.net/forum?id=J0RD92Tmfc,/media/PosterPDFs/NeurIPS%202023/72081.png?t=1701794186.975845,https://nips.cc/virtual/2023/poster/72081,https://nips.cc/virtual/2023/poster/72081,
J1gBijopla,Quantifying & Modeling Multimodal Interactions: An Information Decomposition Framework,main,Poster,multimodal learning;feature interactions;partial information decomposition;information theory;quantification;model selection,"Paul Pu Liang, Yun Cheng, Xiang Fan, Chun Kai Ling, Suzanne Nie, Richard Chen, Zihao Deng, Nicholas Allen, Randy Auerbach, Faisal Mahmood, Russ Salakhutdinov, Louis-Philippe Morency",6;6;6;7;7,2;3;4;4;3,2;3;3;3;3,3;3;3;3;3,,3;4;3;4;3,6.4,3.2,2.8,3.0,0,3.4,0.32732683535398854,0.40824829046386313,https://nips.cc/virtual/2023/poster/72080,https://proceedings.neurips.cc/paper_files/paper/2023/hash/575286a73f238b6516ce0467d67eadb2-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/575286a73f238b6516ce0467d67eadb2-Paper-Conference.pdf,https://openreview.net/forum?id=J1gBijopla,,https://nips.cc/virtual/2023/poster/72080,https://nips.cc/virtual/2023/poster/72080,
J2Cso0wWZX,DesCo: Learning Object Recognition with Rich Language Descriptions,main,Poster,Vision language;fine-grained recognition;object detection,"Liunian Li, Zi-Yi Dou, Nanyun Peng, Kai-Wei Chang",4;5;6;7;8,3;5;5;3;4,3;3;3;3;4,2;2;3;3;3,,2;2;3;3;3,6.0,4.0,3.2,2.6,0,2.6,0.0,0.7071067811865476,https://nips.cc/virtual/2023/poster/72079,https://proceedings.neurips.cc/paper_files/paper/2023/hash/761c3284ee4859bff3c7e5d9299a45ee-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/761c3284ee4859bff3c7e5d9299a45ee-Paper-Conference.pdf,https://openreview.net/forum?id=J2Cso0wWZX,,https://nips.cc/virtual/2023/poster/72079,https://nips.cc/virtual/2023/poster/72079,
J3taqrzyyA,"Stability-penalty-adaptive follow-the-regularized-leader: Sparsity, game-dependency, and best-of-both-worlds",main,Poster,follow-the-regularized-leader;adaptive learning rate;multi-armed bandits;partial monitoring;data-dependent bound;sparsity;game-dependency;best-of-both-worlds,"Taira Tsuchiya, Shinji Ito, Junya Honda",6;6;6;7;7,1;1;1;3;3,3;3;3;4;3,3;3;3;3;2,,4;3;2;3;2,6.4,1.8,3.2,2.8,0,2.8,0.9999999999999998,0.6123724356957945,https://nips.cc/virtual/2023/poster/72078,https://proceedings.neurips.cc/paper_files/paper/2023/hash/9408564a4229f4a933ac9bd09a29ee96-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/9408564a4229f4a933ac9bd09a29ee96-Paper-Conference.pdf,https://openreview.net/forum?id=J3taqrzyyA,/media/PosterPDFs/NeurIPS%202023/72078.png?t=1701956846.5642602,https://nips.cc/virtual/2023/poster/72078,https://nips.cc/virtual/2023/poster/72078,
J66ptjMkAG,Kernel Quadrature with Randomly Pivoted Cholesky,main,Spotlight,kernel quadrature;Nyström approximation;reproducing kernel Hilbert space;randomly pivoted Cholesky,"Ethan Epperly, Elvira Moreno",4;6;6;7;8,5;3;3;2;4,3;3;3;4;4,2;3;2;3;3,,4;3;3;3;4,6.2,3.4,3.4,2.6,0,3.4,-0.5026155365907202,0.8000946913656628,https://nips.cc/virtual/2023/poster/72077,https://proceedings.neurips.cc/paper_files/paper/2023/hash/cf7ba4b2d14e0f6a0e8247af77745094-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/cf7ba4b2d14e0f6a0e8247af77745094-Paper-Conference.pdf,https://openreview.net/forum?id=J66ptjMkAG,/media/PosterPDFs/NeurIPS%202023/72077.png?t=1701217835.3285584,https://nips.cc/virtual/2023/poster/72077,https://nips.cc/virtual/2023/poster/72077,
J6Niv3yrMq,Glance and Focus: Memory Prompting for Multi-Event Video Question Answering,main,Poster,Video Question Answering; Multi-Event Reasoning; Spatial-Temporal Reasoning,"Ziyi Bai, Ruiping Wang, Xilin Chen",3;6;6;6;7;7,4;3;4;4;4;5,2;2;3;3;3;3,2;2;2;3;3;3,,2;2;3;3;2;3,5.833333333333333,4.0,2.6666666666666665,2.5,0,2.5,0.21483446221182986,0.7016464154456233,https://nips.cc/virtual/2023/poster/72076,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6baec7c4ba0a8734ccbd528a8090cb1f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/6baec7c4ba0a8734ccbd528a8090cb1f-Paper-Conference.pdf,https://openreview.net/forum?id=J6Niv3yrMq,/media/PosterPDFs/NeurIPS%202023/72076.png?t=1702050530.830262,https://nips.cc/virtual/2023/poster/72076,https://nips.cc/virtual/2023/poster/72076,
J7VoDuzuKs,Unlocking Feature Visualization for Deep Network with MAgnitude Constrained Optimization,main,Poster,explainable AI;feature visualization;interpretability;optimization,"Thomas FEL, Thibaut Boissin, Victor Boutin, Agustin PICARD, Paul Novello, Julien Colin, Drew Linsley, Tom ROUSSEAU, Remi Cadene, Lore Goetschalckx, Laurent Gardes, Thomas Serre",4;4;4;5;7,3;5;4;4;5,3;2;2;3;3,2;2;2;3;4,,3;3;3;3;3,4.8,4.2,2.6,2.6,0,3.0,0.5041841733655162,0.560112033611204,https://nips.cc/virtual/2023/poster/72075,https://proceedings.neurips.cc/paper_files/paper/2023/hash/76d2f8e328e1081c22a77ca0fa330ca5-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/76d2f8e328e1081c22a77ca0fa330ca5-Paper-Conference.pdf,https://openreview.net/forum?id=J7VoDuzuKs,/media/PosterPDFs/NeurIPS%202023/72075.png?t=1701676704.616556,https://nips.cc/virtual/2023/poster/72075,https://nips.cc/virtual/2023/poster/72075,
J8Ajf9WfXP,LLM-Pruner: On the Structural Pruning of Large Language Models,main,Poster,model compression;structural pruning;large language model,"Xinyin Ma, Gongfan Fang, Xinchao Wang",4;4;6;7;7,4;4;4;3;3,3;2;3;3;3,2;3;2;3;3,,3;3;3;3;4,5.6,3.6,2.8,2.6,0,3.2,-0.8427009716003845,0.5897678246195884,https://nips.cc/virtual/2023/poster/72074,https://proceedings.neurips.cc/paper_files/paper/2023/hash/44956951349095f74492a5471128a7e0-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/44956951349095f74492a5471128a7e0-Paper-Conference.pdf,https://openreview.net/forum?id=J8Ajf9WfXP,/media/PosterPDFs/NeurIPS%202023/72074.png?t=1701504890.7937734,https://nips.cc/virtual/2023/poster/72074,https://nips.cc/virtual/2023/poster/72074,
J8McuwS3zY,Make Pre-trained Model Reversible: From Parameter to Memory Efficient Fine-Tuning,main,Poster,large language model;parameter-efficient learning;memory-efficient learning;reversible neural network,"Baohao Liao, Shaomu Tan, Christof Monz",4;6;6,4;4;4,2;3;3,2;3;3,,2;3;2,5.333333333333333,4.0,2.6666666666666665,2.6666666666666665,0,2.3333333333333335,0.0,0.9999999999999998,https://nips.cc/virtual/2023/poster/72073,https://proceedings.neurips.cc/paper_files/paper/2023/hash/3151e460c41ba67dc55412861184ef35-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/3151e460c41ba67dc55412861184ef35-Paper-Conference.pdf,https://openreview.net/forum?id=J8McuwS3zY,/media/PosterPDFs/NeurIPS%202023/72073.png?t=1701618693.6560912,https://nips.cc/virtual/2023/poster/72073,https://nips.cc/virtual/2023/poster/72073,
JCCi58IUsh,Grounded Decoding: Guiding Text Generation with Grounded Models for Embodied Agents,main,Poster,robotics;language models;embodied agents,"Wenlong Huang, Fei Xia, Dhruv Shah, Danny Driess, Andy Zeng, Yao Lu, Pete Florence, Igor Mordatch, Sergey Levine, Karol Hausman, brian ichter",5;6;6;6;6,4;3;4;4;4,3;3;3;4;3,2;2;2;4;2,,4;2;3;4;4,5.8,3.8,3.2,2.4,0,3.4,-0.2500000000000001,0.2500000000000001,https://nips.cc/virtual/2023/poster/72072,https://proceedings.neurips.cc/paper_files/paper/2023/hash/bb3cfcb0284642a973dd631ec9184f2f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/bb3cfcb0284642a973dd631ec9184f2f-Paper-Conference.pdf,https://openreview.net/forum?id=JCCi58IUsh,,https://nips.cc/virtual/2023/poster/72072,https://nips.cc/virtual/2023/poster/72072,
JCN9YsZiwB,Deep Non-line-of-sight Imaging from Under-scanning Measurements,main,Poster,Non-line-of-sight imaging;Transient Recovery;Volume Reconstruction,"Yue Li, Yueyi Zhang, Juntian Ye, Feihu Xu, Zhiwei Xiong",5;5;5;5,4;4;3;2,3;3;2;3,2;2;3;2,,3;3;2;3,5.0,3.25,2.75,2.25,0,2.75,0.0,0.0,https://nips.cc/virtual/2023/poster/72071,https://proceedings.neurips.cc/paper_files/paper/2023/hash/b91cc0a242e6518ee731f74e82b2eebd-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/b91cc0a242e6518ee731f74e82b2eebd-Paper-Conference.pdf,https://openreview.net/forum?id=JCN9YsZiwB,/media/PosterPDFs/NeurIPS%202023/72071.png?t=1698668729.2963157,https://nips.cc/virtual/2023/poster/72071,https://nips.cc/virtual/2023/poster/72071,
JDnLXc4NOn,Improving Few-Shot Generalization by Exploring and Exploiting Auxiliary Data,main,Poster,Few-shot learning;natural language processing;few shot learning;NLP;multi-armed bandit;multi armed bandit,"Alon Albalak, Colin Raffel, William Yang Wang",5;6;7;7,4;3;2;3,3;3;3;4,2;3;3;3,,2;2;3;4,6.25,3.0,3.25,2.75,0,2.75,-0.8528028654224417,0.5222329678670935,https://nips.cc/virtual/2023/poster/72070,https://proceedings.neurips.cc/paper_files/paper/2023/hash/4e3c5399729e06d2f0c22d04416904ab-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/4e3c5399729e06d2f0c22d04416904ab-Paper-Conference.pdf,https://openreview.net/forum?id=JDnLXc4NOn,/media/PosterPDFs/NeurIPS%202023/72070.png?t=1699139173.4481535,https://nips.cc/virtual/2023/poster/72070,https://nips.cc/virtual/2023/poster/72070,
JDoA6admhv,Adversarial Examples Might be Avoidable: The Role of Data Concentration in Adversarial Robustness,main,Poster,Adversarial Robustness;Geometry in Data;Low Dimensional Modeling,"Ambar Pal, Jeremias Sulam, Rene Vidal",5;6;7;8,4;3;2;4,3;3;3;3,2;3;3;2,,3;3;3;3,6.5,3.25,3.0,2.5,0,3.0,-0.1348399724926484,0.0,https://nips.cc/virtual/2023/poster/72069,https://proceedings.neurips.cc/paper_files/paper/2023/hash/92d21245424f3898b7110f555a00e829-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/92d21245424f3898b7110f555a00e829-Paper-Conference.pdf,https://openreview.net/forum?id=JDoA6admhv,/media/PosterPDFs/NeurIPS%202023/72069.png?t=1702165190.095367,https://nips.cc/virtual/2023/poster/72069,https://nips.cc/virtual/2023/poster/72069,
JDw50IX4TY,Partial Multi-Label Learning with Probabilistic Graphical Disambiguation,main,Poster,Machine learning;multi-label learning;partial multi-label learning;label disambiguation,"Jun-Yi Hang, Min-Ling Zhang",2;5;5;6;7,5;3;5;2;3,2;3;2;3;3,2;2;2;3;3,,3;3;3;3;3,5.0,3.6,2.6,2.4,0,3.0,-0.6972166887783962,0.7319250547114,https://nips.cc/virtual/2023/poster/72068,https://proceedings.neurips.cc/paper_files/paper/2023/hash/04e05ba5cbc36044f6499d1edf15247e-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/04e05ba5cbc36044f6499d1edf15247e-Paper-Conference.pdf,https://openreview.net/forum?id=JDw50IX4TY,/media/PosterPDFs/NeurIPS%202023/72068.png?t=1700727788.8420572,https://nips.cc/virtual/2023/poster/72068,https://nips.cc/virtual/2023/poster/72068,
JG4BshgCas,Generalizing to Unseen Domains for Regression,main,Reject,domain generalization;regression;meta-learning,,3;5;6;7;7,5;4;4;4;4,2;3;3;3;4,2;2;3;3;4,,2;3;3;3;3,5.6,4.2,3.0,2.8,0,2.8,-0.8685990362153793,0.8451542547285165,,,,,,,,
JGVSxwKHbq,GeoDE: a Geographically Diverse Evaluation Dataset for Object Recognition,Datasets & Benchmarks,Poster,Crowdsourcing;geodiversity,"Vikram V. Ramaswamy, Sing Yu Lin, Dora Zhao, Aaron Adcock, Laurens van der Maaten, Deepti Ghadiyaram, Olga Russakovsky",6;7;7,4;3;4,,,,,6.666666666666667,3.6666666666666665,0.0,0.0,0,0.0,-0.4999999999999999,0.0,https://nips.cc/virtual/2023/poster/73631,https://proceedings.neurips.cc/paper_files/paper/2023/hash/d08b6801f24dda81199079a3371d77f9-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/d08b6801f24dda81199079a3371d77f9-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=JGVSxwKHbq,/media/PosterPDFs/NeurIPS%202023/73631.png?t=1701378138.4452274,https://nips.cc/virtual/2023/poster/73631,https://nips.cc/virtual/2023/poster/73631,
JIKM2vS8XU,DatasetDM: Synthesizing Data with Perception Annotations Using Diffusion Models,main,Poster,Diffusion Model; Text-guided dataset generation,"Weijia Wu, Yuzhong Zhao, Hao Chen, Yuchao Gu, Rui Zhao, Yefei He, Hong Zhou, Mike Zheng Shou, Chunhua Shen",4;4;5;5;5,5;4;4;4;5,3;3;2;3;2,1;2;2;3;2,,3;3;3;4;3,4.6,4.4,2.6,2.0,0,3.2,-0.16666666666666663,-0.6666666666666665,https://nips.cc/virtual/2023/poster/72067,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ab6e7ad2354f350b451b5a8e14d04f51-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ab6e7ad2354f350b451b5a8e14d04f51-Paper-Conference.pdf,https://openreview.net/forum?id=JIKM2vS8XU,/media/PosterPDFs/NeurIPS%202023/72067.png?t=1698936431.5827792,https://nips.cc/virtual/2023/poster/72067,https://nips.cc/virtual/2023/poster/72067,
JIYdbHDonF,"Simple, Scalable and Effective Clustering via One-Dimensional Projections",main,Poster,clustering;k-means;random projection;massive datasets,"Moses Charikar, Monika Henzinger, Lunjia Hu, Maximilian Vötsch, Erik Waingarten",4;5;6;6;7,4;4;2;3;4,2;3;2;3;4,2;2;2;3;3,,2;3;3;3;4,5.6,3.4,2.8,2.4,0,3.0,-0.2941742027072762,0.681385143869247,https://nips.cc/virtual/2023/poster/72066,https://proceedings.neurips.cc/paper_files/paper/2023/hash/cbaffeeda13dbd8bf9489feb3f198ff4-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/cbaffeeda13dbd8bf9489feb3f198ff4-Paper-Conference.pdf,https://openreview.net/forum?id=JIYdbHDonF,/media/PosterPDFs/NeurIPS%202023/72066.png?t=1701890249.5917609,https://nips.cc/virtual/2023/poster/72066,https://nips.cc/virtual/2023/poster/72066,
JK2oPrP8B3,Global Identifiability of $\ell_1$-based Dictionary Learning via Matrix Volume Optimization,main,Poster,dictionary learning;matrix volume;nonconvex optimization,"Jingzhou Hu, Kejun Huang",5;6;7,3;4;4,3;3;3,2;3;3,,3;3;3,6.0,3.6666666666666665,3.0,2.6666666666666665,0,3.0,0.8660254037844385,0.0,https://nips.cc/virtual/2023/poster/72065,https://proceedings.neurips.cc/paper_files/paper/2023/hash/717b9fd2ede6b8a9971a296d5179df89-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/717b9fd2ede6b8a9971a296d5179df89-Paper-Conference.pdf,https://openreview.net/forum?id=JK2oPrP8B3,,https://nips.cc/virtual/2023/poster/72065,https://nips.cc/virtual/2023/poster/72065,
JKhyQHpx7B,Vocabulary-free Image Classification,main,Poster,language and vision;zero-shot classification;image classification,"Alessandro Conti, Enrico Fini, Massimiliano Mancini, Paolo Rota, Yiming Wang, Elisa Ricci",3;5;7;7,5;4;3;4,3;3;3;3,2;2;3;2,,3;3;2;4,5.5,4.0,3.0,2.25,0,3.0,-0.8528028654224417,0.0,https://nips.cc/virtual/2023/poster/72064,https://proceedings.neurips.cc/paper_files/paper/2023/hash/619cbddb92b8c6fecaf2b86463153be9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/619cbddb92b8c6fecaf2b86463153be9-Paper-Conference.pdf,https://openreview.net/forum?id=JKhyQHpx7B,/media/PosterPDFs/NeurIPS%202023/72064.png?t=1701785540.7330818,https://nips.cc/virtual/2023/poster/72064,https://nips.cc/virtual/2023/poster/72064,
